Pos.,No.,Driver / Co-driver Vehicle,Group,SS time,Aver. speed sec/km,Diff.Leader Diff.Prev.,ss
10,53,Marchino  F.  /  Ometto  P.  Škoda Fabia R5,RC2,00:07:42.6,106.30 2.02,00:00:27.6 00:00:00.0,6
10,54,Vossen  Henk  /  Van Hoek  R.  Ford Fiesta Rally2 MkII,RC2,00:07:42.6,106.30 2.02,00:00:27.6 00:00:00.0,6
10,55,Kohn  Filip  /  Woodburn  Tom  Ford Fiesta Rally3,RC3,00:07:42.6,106.30 2.02,00:00:27.6 00:00:00.0,6
10,56,Schwarz  Fabio  /  Ettel  Bernhard  Ford Fiesta Rally3,RC3,00:07:42.6,106.30 2.02,00:00:27.6 00:00:00.0,6
10,58,Rary  Emeric  /  Henry  Fabrice  Citroën C3 Rally2,RC2,00:07:42.6,106.30 2.02,00:00:27.6 00:00:00.0,6
10,59,Allkofer  C.  /  Götzenberger  K.  Ford Fiesta Rally2 MkII,RC2,00:07:42.6,106.30 2.02,00:00:27.6 00:00:00.0,6
10,60,Van Den Brink  M.  /  van Heun  Bart  Renault Clio Rally3,RC3,00:07:42.6,106.30 2.02,00:00:27.6 00:00:00.0,6
10,61,Schulz  Timo  /  Wenzel  Michael  Opel Corsa Rally4,RC4,00:07:42.6,106.30 2.02,00:00:27.6 00:00:00.0,6
10,62,Mohe  Carsten  /  Hirsch  A.  Renault Clio Rally3,RC3,00:07:42.6,106.30 2.02,00:00:27.6 00:00:00.0,6
10,63,László  Z.  /  Zsiros  Gábor  Škoda Fabia RS Rally2,RC2,00:07:42.6,106.30 2.02,00:00:27.6 00:00:00.0,6
10,64,Fontana  Matteo  /  Arnaboldi  A.  Peugeot 208 Rally4,RC4,00:07:42.6,106.30 2.02,00:00:27.6 00:00:00.0,6
10,65,Fumal  Armand  /  Escartefigue  J.  Alpine A110 RGT,RGT,00:07:42.6,106.30 2.02,00:00:27.6 00:00:00.0,6
10,66,Nešetřil  Petr  /  Černoch  Jiří  Porsche 997 GT3,RGT,00:07:42.6,106.30 2.02,00:00:27.6 00:00:00.0,6
10,68,Kačírek  Petr  /  Řiháková  P.  Škoda Fabia R5,RC2,00:07:42.6,106.30 2.02,00:00:27.6 00:00:00.0,6
10,70,Jirovec  Jiří  /  Král  Josef  Škoda Fabia R5,RC2,00:07:42.6,106.30 2.02,00:00:27.6 00:00:00.0,6
10,71,Irlacher  W.  /  Irlacher  Elke  Peugeot 208 Rally4,RC4,00:07:42.6,106.30 2.02,00:00:27.6 00:00:00.0,6
10,72,Wallner  C.  /  Konrad  Florian  Ford Fiesta Rally4,RC4,00:07:42.6,106.30 2.02,00:00:27.6 00:00:00.0,6
10,73,Borodin  Petr  /  Cheprassov  R.  Ford Fiesta Rally4,RC4,00:07:42.6,106.30 2.02,00:00:27.6 00:00:00.0,6
10,75,Weigert  Timo  /  Weigert  Jasmin  Peugeot 208 Rally4,RC4,00:07:42.6,106.30 2.02,00:00:27.6 00:00:00.0,6
10,76,Strabello  Paolo  /  Bianchi  Davide  Peugeot 208 Rally4,RC4,00:07:42.6,106.30 2.02,00:00:27.6 00:00:00.0,6
10,78,Wilson  Conor  /  Marsh  Sean  Ford Fiesta Rally4,RC4,00:07:42.6,106.30 2.02,00:00:27.6 00:00:00.0,6
10,79,Pahlitzsch  T.  /  Grundmann  S.  Peugeot 208 Rally4,RC4,00:07:42.6,106.30 2.02,00:00:27.6 00:00:00.0,6
10,80,Stejskal  V.  /  Omelka  Zdeněk  Renault Clio Rally5,RC5,00:07:42.6,106.30 2.02,00:00:27.6 00:00:00.0,6
56,4,Lappi  Esapekka  /  Ferm  Janne  Hyundai i20 N Rally1 Hybrid,RC1,00:17:15.0,47.51 43.92,00:10:00.0 00:09:32.4,6
57,21,Rossel  Yohan  /  Dunand  Arnaud  Citroën C3 Rally2,RC2,00:17:42.6,46.28 45.94,00:10:27.6 00:00:27.6,6
57,35,Cachon  A.  /  Lopez  Alejandro  Citroën C3 Rally2,RC2,00:17:42.6,46.28 45.94,00:10:27.6 00:00:00.0,6
57,45,von Thurn und Taxis  A.  /  Hain  Jara  Škoda Fabia RS Rally2,RC2,00:17:42.6,46.28 45.94,00:10:27.6 00:00:00.0,6
57,57,Ravenščak  M.  /  Ravenščak  D.  Ford Fiesta Rally3,RC3,00:17:42.6,46.28 45.94,00:10:27.6 00:00:00.0,6
57,67,Rada  Martin  /  Jugas  Jaroslav  Fiat 124 Abarth RGT,RGT,00:17:42.6,46.28 45.94,00:10:27.6 00:00:00.0,6
57,74,Yein  Dai-Wei  /  Hsieh  Tsung-Yu  Škoda Fabia R5,RC2,00:17:42.6,46.28 45.94,00:10:27.6 00:00:00.0,6
57,81,Šekuljica  S.  /  Petrović  Damir  Renault Clio Rally5,RC5,00:17:42.6,46.28 45.94,00:10:27.6 00:00:00.0,6
1,69,Rovanperä  K.  /  Halttunen  Jonne  Toyota GR Yaris Rally1 Hybrid,RC1,00:12:55.5,110.53 0.00,00:00:00.0 00:00:00.0,7
2,11,Neuville  T.  /  Wydaeghe  M.  Hyundai i20 N Rally1 Hybrid,RC1,00:13:03.5,109.40 0.34,00:00:08.0 00:00:08.0,7
3,33,Evans  Elfyn  /  Martin  Scott  Toyota GR Yaris Rally1 Hybrid,RC1,00:13:05.2,109.16 0.41,00:00:09.7 00:00:01.7,7
4,8,Tänak  Ott  /  Järveoja  M.  Ford Puma Rally1 Hybrid,RC1,00:13:13.1,108.08 0.74,00:00:17.6 00:00:07.9,7
5,17,Ogier  S.  /  Landais  Vincent  Toyota GR Yaris Rally1 Hybrid,RC1,00:13:19.7,107.19 1.02,00:00:24.2 00:00:06.6,7
6,18,Katsuta  T.  /  Johnston  Aaron  Toyota GR Yaris Rally1 Hybrid,RC1,00:13:21.9,106.89 1.11,00:00:26.4 00:00:02.2,7
7,7,Loubet  P.  /  Veillas  B.  Ford Puma Rally1 Hybrid,RC1,00:13:26.2,106.32 1.29,00:00:30.7 00:00:04.3,7
8,3,Suninen  Teemu  /  Markkula  Mikko  Hyundai i20 N Rally1 Hybrid,RC1,00:13:29.4,105.90 1.42,00:00:33.9 00:00:03.2,7
9,13,Munster  G.  /  Louka  Louis  Ford Puma Rally1 Hybrid,RC1,00:13:29.6,105.87 1.43,00:00:34.1 00:00:00.2,7
10,24,Fourmaux  Adrien  /  Coria  Alexandre  Ford Fiesta Rally2 MkII,RC2,00:13:42.3,104.24 1.97,00:00:46.8 00:00:12.7,7
11,36,Ciamin  Nicolas  /  Roche  Yannick  Škoda Fabia RS Rally2,RC2,00:13:48.9,103.41 2.24,00:00:53.4 00:00:06.6,7
12,25,Gryazin  Nikolay  /  Aleksandrov  K.  Škoda Fabia RS Rally2,RC2,00:13:50.6,103.20 2.31,00:00:55.1 00:00:01.7,7
13,31,Cais  Erik  /  Trunkát  Daniel  Škoda Fabia RS Rally2,RC2,00:13:51.7,103.06 2.36,00:00:56.2 00:00:01.1,7
14,26,Kajetanowicz  K.  /  Szczepaniak  M.  Škoda Fabia RS Rally2,RC2,00:13:55.2,102.63 2.51,00:00:59.7 00:00:03.5,7
15,22,Greensmith  Gus  /  Andersson  Jonas  Škoda Fabia RS Rally2,RC2,00:13:56.9,102.42 2.58,00:01:01.4 00:00:01.7,7
16,27,Lindholm  Emil  /  Hämäläinen  R.  Hyundai i20 N Rally2,RC2,00:13:57.8,102.31 2.62,00:01:02.3 00:00:00.9,7
17,28,Marczyk  Miko  /  Dymurski  Daniel  Škoda Fabia RS Rally2,RC2,00:13:59.0,102.16 2.67,00:01:03.5 00:00:01.2,7
18,23,Pajari  Sami  /  Mälkönen  Enni  Škoda Fabia RS Rally2,RC2,00:14:03.6,101.61 2.86,00:01:08.1 00:00:04.6,7
19,32,McErlean  Joshua  /  Fulton  James  Hyundai i20 N Rally2,RC2,00:14:03.8,101.58 2.87,00:01:08.3 00:00:00.2,7
20,41,Březík  Adam  /  Krajča  Ondřej  Škoda Fabia Rally2 Evo,RC2,00:14:07.1,101.19 3.01,00:01:11.6 00:00:03.3,7
21,34,Zaldivar  F.  /  Der Ohannesian  M.  Hyundai i20 N Rally2,RC2,00:14:14.6,100.30 3.32,00:01:19.1 00:00:07.5,7
22,39,Wagner  Simon  /  Winter  Gerald  Škoda Fabia RS Rally2,RC2,00:14:16.6,100.07 3.41,00:01:21.1 00:00:02.0,7
23,38,Skála  Jan  /  Skořepa  Jiří  Hyundai i20 N Rally2,RC2,00:14:22.3,99.40 3.65,00:01:26.8 00:00:05.7,7
24,48,Kremer  Armin  /  Kremer  Ella  Škoda Fabia RS Rally2,RC2,00:14:27.1,98.85 3.85,00:01:31.6 00:00:04.8,7
25,44,Vojtěch  Š.  /  Ernst  Michal  Škoda Fabia Rally2 Evo,RC2,00:14:34.2,98.05 4.15,00:01:38.7 00:00:07.1,7
26,20,Mikkelsen  A.  /  Eriksen  T.  Škoda Fabia RS Rally2,RC2,00:14:40.6,97.34 4.41,00:01:45.1 00:00:06.4,7
27,55,Kohn  Filip  /  Woodburn  Tom  Ford Fiesta Rally3,RC3,00:14:45.4,96.81 4.62,00:01:49.9 00:00:04.8,7
28,49,Keferböck  J.  /  Minor  Ilka  Škoda Fabia RS Rally2,RC2,00:14:50.7,96.23 4.84,00:01:55.2 00:00:05.3,7
29,56,Schwarz  Fabio  /  Ettel  Bernhard  Ford Fiesta Rally3,RC3,00:14:52.0,96.09 4.89,00:01:56.5 00:00:01.3,7
30,46,Rossgatterer  M.  /  Heigl  Jürgen  Škoda Fabia Rally2 Evo,RC2,00:15:01.6,95.07 5.30,00:02:06.1 00:00:09.6,7
31,50,Fukunaga  Osamu  /  Saida  Misako  Škoda Fabia RS Rally2,RC2,00:15:04.8,94.73 5.43,00:02:09.3 00:00:03.2,7
32,62,Mohe  Carsten  /  Hirsch  A.  Renault Clio Rally3,RC3,00:15:07.7,94.43 5.55,00:02:12.2 00:00:02.9,7
33,61,Schulz  Timo  /  Wenzel  Michael  Opel Corsa Rally4,RC4,00:15:12.1,93.98 5.74,00:02:16.6 00:00:04.4,7
34,60,Van Den Brink  M.  /  van Heun  Bart  Renault Clio Rally3,RC3,00:15:17.4,93.43 5.96,00:02:21.9 00:00:05.3,7
35,64,Fontana  Matteo  /  Arnaboldi  A.  Peugeot 208 Rally4,RC4,00:15:25.5,92.62 6.30,00:02:30.0 00:00:08.1,7
36,47,Horák  Michal  /  Horák  Ivan  Škoda Fabia R5,RC2,00:15:37.4,91.44 6.80,00:02:41.9 00:00:11.9,7
37,68,Kačírek  Petr  /  Řiháková  P.  Škoda Fabia R5,RC2,00:15:45.2,90.69 7.13,00:02:49.7 00:00:07.8,7
38,59,Allkofer  C.  /  Götzenberger  K.  Ford Fiesta Rally2 MkII,RC2,00:15:51.5,90.09 7.39,00:02:56.0 00:00:06.3,7
39,58,Rary  Emeric  /  Henry  Fabrice  Citroën C3 Rally2,RC2,00:16:03.7,88.94 7.90,00:03:08.2 00:00:12.2,7
40,66,Nešetřil  Petr  /  Černoch  Jiří  Porsche 997 GT3,RGT,00:16:17.5,87.69 8.48,00:03:22.0 00:00:13.8,7
41,73,Borodin  Petr  /  Cheprassov  R.  Ford Fiesta Rally4,RC4,00:16:19.9,87.47 8.58,00:03:24.4 00:00:02.4,7
42,63,László  Z.  /  Zsiros  Gábor  Škoda Fabia RS Rally2,RC2,00:16:21.3,87.35 8.64,00:03:25.8 00:00:01.4,7
43,30,Linnamäe  Georg  /  Morgan  James  Hyundai i20 N Rally2,RC2,00:16:28.4,86.72 8.94,00:03:32.9 00:00:07.1,7
44,76,Strabello  Paolo  /  Bianchi  Davide  Peugeot 208 Rally4,RC4,00:16:52.6,84.65 9.96,00:03:57.1 00:00:24.2,7
45,65,Fumal  Armand  /  Escartefigue  J.  Alpine A110 RGT,RGT,00:17:02.7,83.81 10.38,00:04:07.2 00:00:10.1,7
46,72,Wallner  C.  /  Konrad  Florian  Ford Fiesta Rally4,RC4,00:17:12.0,83.06 10.77,00:04:16.5 00:00:09.3,7
47,53,Marchino  F.  /  Ometto  P.  Škoda Fabia R5,RC2,00:17:12.7,83.00 10.80,00:04:17.2 00:00:00.7,7
48,71,Irlacher  W.  /  Irlacher  Elke  Peugeot 208 Rally4,RC4,00:17:13.7,82.92 10.84,00:04:18.2 00:00:01.0,7
49,70,Jirovec  Jiří  /  Král  Josef  Škoda Fabia R5,RC2,00:17:42.9,80.64 12.07,00:04:47.4 00:00:29.2,7
50,52,Díaz Aboitiz  M.  /  Sanjuán  R.  Škoda Fabia RS Rally2,RC2,00:17:52.7,79.91 12.48,00:04:57.2 00:00:09.8,7
51,54,Vossen  Henk  /  Van Hoek  R.  Ford Fiesta Rally2 MkII,RC2,00:18:01.7,79.24 12.86,00:05:06.2 00:00:09.0,7
52,78,Wilson  Conor  /  Marsh  Sean  Ford Fiesta Rally4,RC4,00:18:19.1,77.99 13.59,00:05:23.6 00:00:17.4,7
53,80,Stejskal  V.  /  Omelka  Zdeněk  Renault Clio Rally5,RC5,00:18:21.1,77.85 13.67,00:05:25.6 00:00:02.0,7
54,79,Pahlitzsch  T.  /  Grundmann  S.  Peugeot 208 Rally4,RC4,00:18:38.0,76.67 14.38,00:05:42.5 00:00:16.9,7
55,4,Lappi  Esapekka  /  Ferm  Janne  Hyundai i20 N Rally1 Hybrid,RC1,00:22:55.5,62.32 25.20,00:10:00.0 00:04:17.5,7
56,21,Rossel  Yohan  /  Dunand  Arnaud  Citroën C3 Rally2,RC2,00:23:42.3,60.27 27.17,00:10:46.8 00:00:46.8,7
56,35,Cachon  A.  /  Lopez  Alejandro  Citroën C3 Rally2,RC2,00:23:42.3,60.27 27.17,00:10:46.8 00:00:00.0,7
56,45,von Thurn und Taxis  A.  /  Hain  Jara  Škoda Fabia RS Rally2,RC2,00:23:42.3,60.27 27.17,00:10:46.8 00:00:00.0,7
59,57,Ravenščak  M.  /  Ravenščak  D.  Ford Fiesta Rally3,RC3,00:24:45.4,57.71 29.82,00:11:49.9 00:01:03.1,7
60,75,Weigert  Timo  /  Weigert  Jasmin  Peugeot 208 Rally4,RC4,00:25:12.1,56.69 30.94,00:12:16.6 00:00:26.7,7
61,74,Yein  Dai-Wei  /  Hsieh  Tsung-Yu  Škoda Fabia R5,RC2,00:25:45.2,55.47 32.33,00:12:49.7 00:00:33.1,7
62,67,Rada  Martin  /  Jugas  Jaroslav  Fiat 124 Abarth RGT,RGT,00:26:17.5,54.34 33.68,00:13:22.0 00:00:32.3,7
63,81,Šekuljica  S.  /  Petrović  Damir  Renault Clio Rally5,RC5,00:28:21.1,50.39 38.87,00:15:25.6 00:02:03.6,7
1,11,Neuville  T.  /  Wydaeghe  M.  Hyundai i20 N Rally1 Hybrid,RC1,00:13:46.5,102.05 0.00,00:00:00.0 00:00:00.0,8
2,69,Rovanperä  K.  /  Halttunen  Jonne  Toyota GR Yaris Rally1 Hybrid,RC1,00:13:47.6,101.92 0.05,00:00:01.1 00:00:01.1,8
3,33,Evans  Elfyn  /  Martin  Scott  Toyota GR Yaris Rally1 Hybrid,RC1,00:13:57.6,100.70 0.47,00:00:11.1 00:00:10.0,8
4,17,Ogier  S.  /  Landais  Vincent  Toyota GR Yaris Rally1 Hybrid,RC1,00:14:03.3,100.02 0.72,00:00:16.8 00:00:05.7,8
5,8,Tänak  Ott  /  Järveoja  M.  Ford Puma Rally1 Hybrid,RC1,00:14:09.7,99.27 0.99,00:00:23.2 00:00:06.4,8
6,3,Suninen  Teemu  /  Markkula  Mikko  Hyundai i20 N Rally1 Hybrid,RC1,00:14:13.3,98.85 1.14,00:00:26.8 00:00:03.6,8
7,18,Katsuta  T.  /  Johnston  Aaron  Toyota GR Yaris Rally1 Hybrid,RC1,00:14:18.5,98.25 1.37,00:00:32.0 00:00:05.2,8
8,25,Gryazin  Nikolay  /  Aleksandrov  K.  Škoda Fabia RS Rally2,RC2,00:14:26.6,97.33 1.71,00:00:40.1 00:00:08.1,8
9,13,Munster  G.  /  Louka  Louis  Ford Puma Rally1 Hybrid,RC1,00:14:31.7,96.76 1.93,00:00:45.2 00:00:05.1,8
10,27,Lindholm  Emil  /  Hämäläinen  R.  Hyundai i20 N Rally2,RC2,00:14:32.3,96.70 1.95,00:00:45.8 00:00:00.6,8
11,31,Cais  Erik  /  Trunkát  Daniel  Škoda Fabia RS Rally2,RC2,00:14:35.4,96.35 2.09,00:00:48.9 00:00:03.1,8
12,22,Greensmith  Gus  /  Andersson  Jonas  Škoda Fabia RS Rally2,RC2,00:14:38.7,95.99 2.23,00:00:52.2 00:00:03.3,8
13,30,Linnamäe  Georg  /  Morgan  James  Hyundai i20 N Rally2,RC2,00:14:39.8,95.87 2.27,00:00:53.3 00:00:01.1,8
14,36,Ciamin  Nicolas  /  Roche  Yannick  Škoda Fabia RS Rally2,RC2,00:14:41.9,95.64 2.36,00:00:55.4 00:00:02.1,8
15,23,Pajari  Sami  /  Mälkönen  Enni  Škoda Fabia RS Rally2,RC2,00:14:50.4,94.73 2.73,00:01:03.9 00:00:08.5,8
16,24,Fourmaux  Adrien  /  Coria  Alexandre  Ford Fiesta Rally2 MkII,RC2,00:14:51.2,94.65 2.76,00:01:04.7 00:00:00.8,8
17,26,Kajetanowicz  K.  /  Szczepaniak  M.  Škoda Fabia RS Rally2,RC2,00:14:51.5,94.61 2.77,00:01:05.0 00:00:00.3,8
18,41,Březík  Adam  /  Krajča  Ondřej  Škoda Fabia Rally2 Evo,RC2,00:14:53.1,94.44 2.84,00:01:06.6 00:00:01.6,8
19,32,McErlean  Joshua  /  Fulton  James  Hyundai i20 N Rally2,RC2,00:14:57.4,93.99 3.03,00:01:10.9 00:00:04.3,8
20,39,Wagner  Simon  /  Winter  Gerald  Škoda Fabia RS Rally2,RC2,00:15:00.8,93.64 3.17,00:01:14.3 00:00:03.4,8
21,28,Marczyk  Miko  /  Dymurski  Daniel  Škoda Fabia RS Rally2,RC2,00:15:00.9,93.63 3.18,00:01:14.4 00:00:00.1,8
22,20,Mikkelsen  A.  /  Eriksen  T.  Škoda Fabia RS Rally2,RC2,00:15:04.0,93.31 3.31,00:01:17.5 00:00:03.1,8
23,38,Skála  Jan  /  Skořepa  Jiří  Hyundai i20 N Rally2,RC2,00:15:14.3,92.25 3.75,00:01:27.8 00:00:10.3,8
24,34,Zaldivar  F.  /  Der Ohannesian  M.  Hyundai i20 N Rally2,RC2,00:15:33.2,90.39 4.55,00:01:46.7 00:00:18.9,8
25,48,Kremer  Armin  /  Kremer  Ella  Škoda Fabia RS Rally2,RC2,00:15:43.8,89.37 5.01,00:01:57.3 00:00:10.6,8
26,44,Vojtěch  Š.  /  Ernst  Michal  Škoda Fabia Rally2 Evo,RC2,00:15:57.7,88.07 5.60,00:02:11.2 00:00:13.9,8
27,55,Kohn  Filip  /  Woodburn  Tom  Ford Fiesta Rally3,RC3,00:16:09.8,86.97 6.12,00:02:23.3 00:00:12.1,8
28,46,Rossgatterer  M.  /  Heigl  Jürgen  Škoda Fabia Rally2 Evo,RC2,00:16:10.9,86.88 6.16,00:02:24.4 00:00:01.1,8
29,49,Keferböck  J.  /  Minor  Ilka  Škoda Fabia RS Rally2,RC2,00:16:16.8,86.35 6.41,00:02:30.3 00:00:05.9,8
30,62,Mohe  Carsten  /  Hirsch  A.  Renault Clio Rally3,RC3,00:16:24.1,85.71 6.73,00:02:37.6 00:00:07.3,8
31,60,Van Den Brink  M.  /  van Heun  Bart  Renault Clio Rally3,RC3,00:16:47.5,83.72 7.73,00:03:01.0 00:00:23.4,8
32,64,Fontana  Matteo  /  Arnaboldi  A.  Peugeot 208 Rally4,RC4,00:16:59.9,82.70 8.25,00:03:13.4 00:00:12.4,8
33,59,Allkofer  C.  /  Götzenberger  K.  Ford Fiesta Rally2 MkII,RC2,00:17:00.2,82.68 8.27,00:03:13.7 00:00:00.3,8
34,47,Horák  Michal  /  Horák  Ivan  Škoda Fabia R5,RC2,00:17:08.5,82.01 8.62,00:03:22.0 00:00:08.3,8
35,73,Borodin  Petr  /  Cheprassov  R.  Ford Fiesta Rally4,RC4,00:17:18.0,81.26 9.03,00:03:31.5 00:00:09.5,8
36,61,Schulz  Timo  /  Wenzel  Michael  Opel Corsa Rally4,RC4,00:17:18.7,81.21 9.06,00:03:32.2 00:00:00.7,8
37,71,Irlacher  W.  /  Irlacher  Elke  Peugeot 208 Rally4,RC4,00:17:58.6,78.20 10.76,00:04:12.1 00:00:39.9,8
38,68,Kačírek  Petr  /  Řiháková  P.  Škoda Fabia R5,RC2,00:18:01.8,77.97 10.90,00:04:15.3 00:00:03.2,8
39,56,Schwarz  Fabio  /  Ettel  Bernhard  Ford Fiesta Rally3,RC3,00:18:06.1,77.66 11.08,00:04:19.6 00:00:04.3,8
40,66,Nešetřil  Petr  /  Černoch  Jiří  Porsche 997 GT3,RGT,00:18:21.2,76.60 11.72,00:04:34.7 00:00:15.1,8
41,72,Wallner  C.  /  Konrad  Florian  Ford Fiesta Rally4,RC4,00:18:28.8,76.07 12.05,00:04:42.3 00:00:07.6,8
42,65,Fumal  Armand  /  Escartefigue  J.  Alpine A110 RGT,RGT,00:18:36.4,75.55 12.37,00:04:49.9 00:00:07.6,8
43,7,Loubet  P.  /  Veillas  B.  Ford Puma Rally1 Hybrid,RC1,00:18:49.6,74.67 12.94,00:05:03.1 00:00:13.2,8
43,76,Strabello  Paolo  /  Bianchi  Davide  Peugeot 208 Rally4,RC4,00:18:49.6,74.67 12.94,00:05:03.1 00:00:00.0,8
45,63,László  Z.  /  Zsiros  Gábor  Škoda Fabia RS Rally2,RC2,00:18:53.3,74.43 13.09,00:05:06.8 00:00:03.7,8
46,53,Marchino  F.  /  Ometto  P.  Škoda Fabia R5,RC2,00:19:04.1,73.72 13.56,00:05:17.6 00:00:10.8,8
47,78,Wilson  Conor  /  Marsh  Sean  Ford Fiesta Rally4,RC4,00:19:42.6,71.32 15.20,00:05:56.1 00:00:38.5,8
48,70,Jirovec  Jiří  /  Král  Josef  Škoda Fabia R5,RC2,00:20:28.5,68.66 17.16,00:06:42.0 00:00:45.9,8
49,52,Díaz Aboitiz  M.  /  Sanjuán  R.  Škoda Fabia RS Rally2,RC2,00:21:00.5,66.92 18.52,00:07:14.0 00:00:32.0,8
50,54,Vossen  Henk  /  Van Hoek  R.  Ford Fiesta Rally2 MkII,RC2,00:21:33.9,65.19 19.95,00:07:47.4 00:00:33.4,8
51,80,Stejskal  V.  /  Omelka  Zdeněk  Renault Clio Rally5,RC5,00:21:52.3,64.27 20.73,00:08:05.8 00:00:18.4,8
52,79,Pahlitzsch  T.  /  Grundmann  S.  Peugeot 208 Rally4,RC4,00:22:38.7,62.08 22.71,00:08:52.2 00:00:46.4,8
53,4,Lappi  Esapekka  /  Ferm  Janne  Hyundai i20 N Rally1 Hybrid,RC1,00:23:46.5,59.13 25.61,00:10:00.0 00:01:07.8,8
54,35,Cachon  A.  /  Lopez  Alejandro  Citroën C3 Rally2,RC2,00:24:26.6,57.51 27.32,00:10:40.1 00:00:40.1,8
54,45,von Thurn und Taxis  A.  /  Hain  Jara  Škoda Fabia RS Rally2,RC2,00:24:26.6,57.51 27.32,00:10:40.1 00:00:00.0,8
54,50,Fukunaga  Osamu  /  Saida  Misako  Škoda Fabia RS Rally2,RC2,00:24:26.6,57.51 27.32,00:10:40.1 00:00:00.0,8
57,57,Ravenščak  M.  /  Ravenščak  D.  Ford Fiesta Rally3,RC3,00:26:09.8,53.73 31.72,00:12:23.3 00:01:43.2,8
58,75,Weigert  Timo  /  Weigert  Jasmin  Peugeot 208 Rally4,RC4,00:26:59.9,52.07 33.86,00:13:13.4 00:00:50.1,8
59,58,Rary  Emeric  /  Henry  Fabrice  Citroën C3 Rally2,RC2,00:27:00.2,52.06 33.88,00:13:13.7 00:00:00.3,8
59,74,Yein  Dai-Wei  /  Hsieh  Tsung-Yu  Škoda Fabia R5,RC2,00:27:00.2,52.06 33.88,00:13:13.7 00:00:00.0,8
61,67,Rada  Martin  /  Jugas  Jaroslav  Fiat 124 Abarth RGT,RGT,00:28:21.2,49.58 37.33,00:14:34.7 00:01:21.0,8
62,81,Šekuljica  S.  /  Petrović  Damir  Renault Clio Rally5,RC5,00:31:52.3,44.11 46.34,00:18:05.8 00:03:31.1,8
1,33,Evans  Elfyn  /  Martin  Scott  Toyota GR Yaris Rally1 Hybrid,RC1,00:08:17.4,113.78 0.00,00:00:00.0 00:00:00.0,9
2,11,Neuville  T.  /  Wydaeghe  M.  Hyundai i20 N Rally1 Hybrid,RC1,00:08:18.7,113.48 0.08,00:00:01.3 00:00:01.3,9
3,69,Rovanperä  K.  /  Halttunen  Jonne  Toyota GR Yaris Rally1 Hybrid,RC1,00:08:19.5,113.30 0.13,00:00:02.1 00:00:00.8,9
4,17,Ogier  S.  /  Landais  Vincent  Toyota GR Yaris Rally1 Hybrid,RC1,00:08:21.7,112.80 0.27,00:00:04.3 00:00:02.2,9
5,8,Tänak  Ott  /  Järveoja  M.  Ford Puma Rally1 Hybrid,RC1,00:08:27.1,111.60 0.62,00:00:09.7 00:00:05.4,9
6,3,Suninen  Teemu  /  Markkula  Mikko  Hyundai i20 N Rally1 Hybrid,RC1,00:08:28.2,111.36 0.69,00:00:10.8 00:00:01.1,9
7,7,Loubet  P.  /  Veillas  B.  Ford Puma Rally1 Hybrid,RC1,00:08:29.1,111.16 0.74,00:00:11.7 00:00:00.9,9
8,18,Katsuta  T.  /  Johnston  Aaron  Toyota GR Yaris Rally1 Hybrid,RC1,00:08:31.1,110.73 0.87,00:00:13.7 00:00:02.0,9
9,13,Munster  G.  /  Louka  Louis  Ford Puma Rally1 Hybrid,RC1,00:08:37.2,109.42 1.26,00:00:19.8 00:00:06.1,9
10,24,Fourmaux  Adrien  /  Coria  Alexandre  Ford Fiesta Rally2 MkII,RC2,00:08:49.5,106.88 2.04,00:00:32.1 00:00:12.3,9
11,36,Ciamin  Nicolas  /  Roche  Yannick  Škoda Fabia RS Rally2,RC2,00:08:51.5,106.48 2.17,00:00:34.1 00:00:02.0,9
12,25,Gryazin  Nikolay  /  Aleksandrov  K.  Škoda Fabia RS Rally2,RC2,00:08:56.4,105.50 2.48,00:00:39.0 00:00:04.9,9
13,31,Cais  Erik  /  Trunkát  Daniel  Škoda Fabia RS Rally2,RC2,00:08:58.1,105.17 2.59,00:00:40.7 00:00:01.7,9
14,23,Pajari  Sami  /  Mälkönen  Enni  Škoda Fabia RS Rally2,RC2,00:08:59.6,104.88 2.68,00:00:42.2 00:00:01.5,9
15,32,McErlean  Joshua  /  Fulton  James  Hyundai i20 N Rally2,RC2,00:09:01.1,104.59 2.78,00:00:43.7 00:00:01.5,9
16,27,Lindholm  Emil  /  Hämäläinen  R.  Hyundai i20 N Rally2,RC2,00:09:02.2,104.37 2.85,00:00:44.8 00:00:01.1,9
17,28,Marczyk  Miko  /  Dymurski  Daniel  Škoda Fabia RS Rally2,RC2,00:09:02.4,104.34 2.86,00:00:45.0 00:00:00.2,9
18,26,Kajetanowicz  K.  /  Szczepaniak  M.  Škoda Fabia RS Rally2,RC2,00:09:03.6,104.11 2.94,00:00:46.2 00:00:01.2,9
19,20,Mikkelsen  A.  /  Eriksen  T.  Škoda Fabia RS Rally2,RC2,00:09:06.8,103.50 3.14,00:00:49.4 00:00:03.2,9
20,35,Cachon  A.  /  Lopez  Alejandro  Citroën C3 Rally2,RC2,00:09:07.5,103.36 3.19,00:00:50.1 00:00:00.7,9
21,39,Wagner  Simon  /  Winter  Gerald  Škoda Fabia RS Rally2,RC2,00:09:09.8,102.93 3.33,00:00:52.4 00:00:02.3,9
22,22,Greensmith  Gus  /  Andersson  Jonas  Škoda Fabia RS Rally2,RC2,00:09:10.0,102.89 3.35,00:00:52.6 00:00:00.2,9
